"","Year","113 Cause Name","Cause Name","State","Deaths","Age-adjusted Death Rate","Employer","Non-Group","Medicaid","Medicare","Military","Uninsured","Total","Region","low_income_insurance"
"176",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Michigan",5002,39.3,0.514,0.054,0.224,0.151,"0.006",0.051,1,"Midwest",0.275
"177",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Minnesota",2250,32.6,0.575,0.058,0.173,0.142,"0.007",0.045,1,"Midwest",0.218
"178",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Mississippi",1723,51.1,0.42,0.06,0.244,0.134,"0.021",0.121,1,"Southeast",0.365
"179",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Missouri",3159,41,0.515,0.07,0.149,0.16,"0.015",0.091,1,"Midwest",0.24
"180",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Montana",487,35.6,0.436,0.094,0.193,0.164,"0.022",0.091,1,"West",0.284
"181",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Nebraska",760,31.5,0.556,0.079,0.125,0.134,"0.02",0.086,1,"Midwest",0.211
"182",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Nevada",1137,35.9,0.493,0.053,0.189,0.136,"0.018",0.111,1,"West",0.3
"183",2017,"Cerebrovascular diseases (I60-I69)","Stroke","New Hampshire",514,28.9,0.573,0.056,0.138,0.168,"0.009",0.057,1,"Northeast",0.195
"184",2017,"Cerebrovascular diseases (I60-I69)","Stroke","New Jersey",3474,30.2,0.56,0.057,0.171,0.131,"0.005",0.076,1,"Northeast",0.247
"185",2017,"Cerebrovascular diseases (I60-I69)","Stroke","New Mexico",878,34.8,0.362,0.048,0.336,0.141,"0.021",0.091,1,"Southwest",0.427
"186",2017,"Cerebrovascular diseases (I60-I69)","Stroke","New York",6264,24.6,0.494,0.059,0.263,0.122,"<.01",0.057,1,"Northeast",0.32
"187",2017,"Cerebrovascular diseases (I60-I69)","Stroke","North Carolina",5098,43,0.463,0.072,0.184,0.146,"0.027",0.107,1,"Southeast",0.291
"188",2017,"Cerebrovascular diseases (I60-I69)","Stroke","North Dakota",337,35.4,0.58,0.091,0.107,0.131,"0.016",0.075,1,"Midwest",0.182
"189",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Ohio",6425,42.8,0.521,0.048,0.211,0.153,"0.009",0.058,1,"Midwest",0.269
"190",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Oklahoma",1947,43.3,0.453,0.059,0.18,0.147,"0.021",0.14,1,"Southwest",0.32
"191",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Oregon",2066,39.9,0.471,0.071,0.229,0.152,"0.01",0.068,1,"West",0.297
"192",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Pennsylvania",6700,36.5,0.522,0.059,0.197,0.16,"0.006",0.055,1,"Northeast",0.252
"193",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Rhode Island",425,29.4,0.512,0.06,0.236,0.139,"0.008",0.045,1,"Northeast",0.281
"194",2017,"Cerebrovascular diseases (I60-I69)","Stroke","South Carolina",2691,44.9,0.453,0.061,0.19,0.161,"0.023",0.111,1,"Southeast",0.301
"195",2017,"Cerebrovascular diseases (I60-I69)","Stroke","South Dakota",414,36.7,0.523,0.088,0.137,0.144,"0.016",0.092,1,"Midwest",0.229
"196",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Tennessee",3519,45,0.476,0.06,0.205,0.146,"0.019",0.094,1,"Southeast",0.299
"197",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Texas",10790,41.3,0.475,0.061,0.17,0.103,"0.017",0.174,1,"Southwest",0.344
"198",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Utah",888,36.2,0.601,0.09,0.112,0.096,"0.012",0.09,1,"West",0.202
"199",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Vermont",249,28.9,0.463,0.049,0.281,0.158,"0.007",0.042,1,"Northeast",0.323
"200",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Virginia",3555,37.5,0.537,0.069,0.119,0.139,"0.048",0.088,1,"Southeast",0.207
"201",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Washington",3028,36.9,0.518,0.061,0.208,0.133,"0.02",0.061,1,"West",0.269
"202",2017,"Cerebrovascular diseases (I60-I69)","Stroke","West Virginia",1058,41.8,0.429,0.037,0.28,0.184,"0.013",0.058,1,"Southeast",0.338
"203",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Wisconsin",2513,33.5,0.566,0.06,0.168,0.148,"0.007",0.051,1,"Midwest",0.219
"204",2017,"Cerebrovascular diseases (I60-I69)","Stroke","Wyoming",190,28.4,0.521,0.066,0.126,0.142,"0.021",0.123,1,"West",0.249
"205",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","United States",160201,40.9,0.493,0.065,0.206,0.135,"0.014",0.088,1,"US",0.294
"206",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alabama",3484,57.8,0.46,0.062,0.206,0.157,"0.02",0.095,1,"Southeast",0.301
"207",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alaska",204,35.9,0.452,0.032,0.22,0.089,"0.068",0.139,1,"West",0.359
"208",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arizona",3802,42.7,0.449,0.058,0.223,0.153,"0.016",0.1,1,"Southwest",0.323
"209",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arkansas",2517,66.7,0.415,0.063,0.27,0.155,"0.017",0.08,1,"Southeast",0.35
"210",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","California",13881,32.2,0.471,0.074,0.264,0.108,"0.009",0.072,1,"West",0.336
"211",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Colorado",2604,45.6,0.508,0.075,0.197,0.122,"0.024",0.075,1,"West",0.272
"212",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Connecticut",1471,30.4,0.538,0.059,0.203,0.136,"0.007",0.056,1,"Northeast",0.259
"213",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Delaware",526,40.8,0.531,0.052,0.179,0.167,"0.015",0.056,1,"Northeast",0.235
"214",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Florida",12619,39,0.397,0.097,0.186,0.172,"0.019",0.129,1,"Southeast",0.315
"215",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Georgia",4866,46.2,0.486,0.065,0.174,0.118,"0.023",0.134,1,"Southeast",0.308
"216",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Hawaii",378,19,0.541,0.048,0.175,0.147,"0.05",0.038,1,"West",0.213
"217",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Idaho",925,47.3,0.465,0.095,0.175,0.14,"0.018",0.107,1,"West",0.282
"218",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Illinois",5732,37.6,0.534,0.06,0.2,0.131,"0.006",0.069,1,"Midwest",0.269
"219",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Indiana",4375,55.2,0.529,0.054,0.181,0.142,"0.009",0.084,1,"Midwest",0.265
"220",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Iowa",1939,46.5,0.553,0.067,0.18,0.148,"0.008",0.044,1,"Midwest",0.224
"221",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kansas",1832,51.7,0.546,0.069,0.135,0.139,"0.025",0.085,1,"Midwest",0.22
"222",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kentucky",3480,64.5,0.464,0.045,0.271,0.151,"0.014",0.055,1,"Southeast",0.326
"223",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Louisiana",2467,46.6,0.435,0.058,0.283,0.127,"0.015",0.083,1,"Southeast",0.366
"224",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maine",982,48.7,0.492,0.065,0.181,0.167,"0.017",0.078,1,"Northeast",0.259
"225",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maryland",2079,29.9,0.562,0.056,0.178,0.124,"0.018",0.061,1,"Northeast",0.239
"226",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Massachusetts",2842,32.5,0.552,0.054,0.236,0.125,"0.005",0.028,1,"Northeast",0.264
"227",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Michigan",5688,44.3,0.514,0.054,0.224,0.151,"0.006",0.051,1,"Midwest",0.275
"228",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Minnesota",2464,36.3,0.575,0.058,0.173,0.142,"0.007",0.045,1,"Midwest",0.218
"229",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Mississippi",2037,58.3,0.42,0.06,0.244,0.134,"0.021",0.121,1,"Southeast",0.365
"230",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Missouri",3940,50.7,0.515,0.07,0.149,0.16,"0.015",0.091,1,"Midwest",0.24
"231",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Montana",752,53.5,0.436,0.094,0.193,0.164,"0.022",0.091,1,"West",0.284
"232",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Nebraska",1224,52.6,0.556,0.079,0.125,0.134,"0.02",0.086,1,"Midwest",0.211
"233",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Nevada",1633,50,0.493,0.053,0.189,0.136,"0.018",0.111,1,"West",0.3
"234",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Hampshire",755,43,0.573,0.056,0.138,0.168,"0.009",0.057,1,"Northeast",0.195
"235",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Jersey",3227,28.6,0.56,0.057,0.171,0.131,"0.005",0.076,1,"Northeast",0.247
"236",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Mexico",1143,44.2,0.362,0.048,0.336,0.141,"0.021",0.091,1,"Southwest",0.427
"237",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","New York",7258,28.9,0.494,0.059,0.263,0.122,"<.01",0.057,1,"Northeast",0.32
"238",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","North Carolina",5540,45.3,0.463,0.072,0.184,0.146,"0.027",0.107,1,"Southeast",0.291
"239",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","North Dakota",358,38.3,0.58,0.091,0.107,0.131,"0.016",0.075,1,"Midwest",0.182
"240",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Ohio",7312,48.5,0.521,0.048,0.211,0.153,"0.009",0.058,1,"Midwest",0.269
"241",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Oklahoma",3035,65.9,0.453,0.059,0.18,0.147,"0.021",0.14,1,"Southwest",0.32
"242",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Oregon",2088,39.7,0.471,0.071,0.229,0.152,"0.01",0.068,1,"West",0.297
"243",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Pennsylvania",6667,37.1,0.522,0.059,0.197,0.16,"0.006",0.055,1,"Northeast",0.252
"244",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Rhode Island",521,36.2,0.512,0.06,0.236,0.139,"0.008",0.045,1,"Northeast",0.281
"245",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","South Carolina",2983,47.9,0.453,0.061,0.19,0.161,"0.023",0.111,1,"Southeast",0.301
"246",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","South Dakota",505,45.3,0.523,0.088,0.137,0.144,"0.016",0.092,1,"Midwest",0.229
"247",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Tennessee",4657,57.4,0.476,0.06,0.205,0.146,"0.019",0.094,1,"Southeast",0.299
"248",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Texas",10650,40.5,0.475,0.061,0.17,0.103,"0.017",0.174,1,"Southwest",0.344
"249",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Utah",826,32.1,0.601,0.09,0.112,0.096,"0.012",0.09,1,"West",0.202
"250",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Vermont",375,43,0.463,0.049,0.281,0.158,"0.007",0.042,1,"Northeast",0.323
"251",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Virginia",3363,34.9,0.537,0.069,0.119,0.139,"0.048",0.088,1,"Southeast",0.207
"252",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Washington",3177,38.1,0.518,0.061,0.208,0.133,"0.02",0.061,1,"West",0.269
"253",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","West Virginia",1681,64.3,0.429,0.037,0.28,0.184,"0.013",0.058,1,"Southeast",0.338
"254",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Wisconsin",2834,38.3,0.566,0.06,0.168,0.148,"0.007",0.051,1,"Midwest",0.219
"255",2017,"Chronic lower respiratory diseases (J40-J47)","CLRD","Wyoming",366,53.8,0.521,0.066,0.126,0.142,"0.021",0.123,1,"West",0.249
"256",2017,"Diabetes mellitus (E10-E14)","Diabetes","United States",83564,21.5,0.493,0.065,0.206,0.135,"0.014",0.088,1,"US",0.294
"257",2017,"Diabetes mellitus (E10-E14)","Diabetes","Alabama",1173,19.8,0.46,0.062,0.206,0.157,"0.02",0.095,1,"Southeast",0.301
"258",2017,"Diabetes mellitus (E10-E14)","Diabetes","Alaska",130,19.3,0.452,0.032,0.22,0.089,"0.068",0.139,1,"West",0.359
"259",2017,"Diabetes mellitus (E10-E14)","Diabetes","Arizona",2054,23.7,0.449,0.058,0.223,0.153,"0.016",0.1,1,"Southwest",0.323
"260",2017,"Diabetes mellitus (E10-E14)","Diabetes","Arkansas",1180,32.4,0.415,0.063,0.27,0.155,"0.017",0.08,1,"Southeast",0.35
"261",2017,"Diabetes mellitus (E10-E14)","Diabetes","California",9595,22.1,0.471,0.074,0.264,0.108,"0.009",0.072,1,"West",0.336
"262",2017,"Diabetes mellitus (E10-E14)","Diabetes","Colorado",1017,17.2,0.508,0.075,0.197,0.122,"0.024",0.075,1,"West",0.272
"263",2017,"Diabetes mellitus (E10-E14)","Diabetes","Connecticut",694,14.5,0.538,0.059,0.203,0.136,"0.007",0.056,1,"Northeast",0.259
"264",2017,"Diabetes mellitus (E10-E14)","Diabetes","Delaware",244,19.1,0.531,0.052,0.179,0.167,"0.015",0.056,1,"Northeast",0.235
"265",2017,"Diabetes mellitus (E10-E14)","Diabetes","Florida",6172,20.2,0.397,0.097,0.186,0.172,"0.019",0.129,1,"Southeast",0.315
"266",2017,"Diabetes mellitus (E10-E14)","Diabetes","Georgia",2348,21.5,0.486,0.065,0.174,0.118,"0.023",0.134,1,"Southeast",0.308
"267",2017,"Diabetes mellitus (E10-E14)","Diabetes","Hawaii",299,15.9,0.541,0.048,0.175,0.147,"0.05",0.038,1,"West",0.213
"268",2017,"Diabetes mellitus (E10-E14)","Diabetes","Idaho",394,20.3,0.465,0.095,0.175,0.14,"0.018",0.107,1,"West",0.282
"269",2017,"Diabetes mellitus (E10-E14)","Diabetes","Illinois",2927,19.2,0.534,0.06,0.2,0.131,"0.006",0.069,1,"Midwest",0.269
"270",2017,"Diabetes mellitus (E10-E14)","Diabetes","Indiana",2096,26.6,0.529,0.054,0.181,0.142,"0.009",0.084,1,"Midwest",0.265
"271",2017,"Diabetes mellitus (E10-E14)","Diabetes","Iowa",918,22.8,0.553,0.067,0.18,0.148,"0.008",0.044,1,"Midwest",0.224
"272",2017,"Diabetes mellitus (E10-E14)","Diabetes","Kansas",874,25.2,0.546,0.069,0.135,0.139,"0.025",0.085,1,"Midwest",0.22
"273",2017,"Diabetes mellitus (E10-E14)","Diabetes","Kentucky",1474,27.7,0.464,0.045,0.271,0.151,"0.014",0.055,1,"Southeast",0.326
"274",2017,"Diabetes mellitus (E10-E14)","Diabetes","Louisiana",1272,23.9,0.435,0.058,0.283,0.127,"0.015",0.083,1,"Southeast",0.366
"275",2017,"Diabetes mellitus (E10-E14)","Diabetes","Maine",395,19.8,0.492,0.065,0.181,0.167,"0.017",0.078,1,"Northeast",0.259
"276",2017,"Diabetes mellitus (E10-E14)","Diabetes","Maryland",1439,20.3,0.562,0.056,0.178,0.124,"0.018",0.061,1,"Northeast",0.239
"277",2017,"Diabetes mellitus (E10-E14)","Diabetes","Massachusetts",1321,15.1,0.552,0.054,0.236,0.125,"0.005",0.028,1,"Northeast",0.264
"278",2017,"Diabetes mellitus (E10-E14)","Diabetes","Michigan",2798,22.1,0.514,0.054,0.224,0.151,"0.006",0.051,1,"Midwest",0.275
"279",2017,"Diabetes mellitus (E10-E14)","Diabetes","Minnesota",1312,19.3,0.575,0.058,0.173,0.142,"0.007",0.045,1,"Midwest",0.218
"280",2017,"Diabetes mellitus (E10-E14)","Diabetes","Mississippi",1164,33.3,0.42,0.06,0.244,0.134,"0.021",0.121,1,"Southeast",0.365
"281",2017,"Diabetes mellitus (E10-E14)","Diabetes","Missouri",1605,21,0.515,0.07,0.149,0.16,"0.015",0.091,1,"Midwest",0.24
"282",2017,"Diabetes mellitus (E10-E14)","Diabetes","Montana",292,21.6,0.436,0.094,0.193,0.164,"0.022",0.091,1,"West",0.284
"283",2017,"Diabetes mellitus (E10-E14)","Diabetes","Nebraska",575,25,0.556,0.079,0.125,0.134,"0.02",0.086,1,"Midwest",0.211
"284",2017,"Diabetes mellitus (E10-E14)","Diabetes","Nevada",609,18.3,0.493,0.053,0.189,0.136,"0.018",0.111,1,"West",0.3
"285",2017,"Diabetes mellitus (E10-E14)","Diabetes","New Hampshire",340,19.2,0.573,0.056,0.138,0.168,"0.009",0.057,1,"Northeast",0.195
"286",2017,"Diabetes mellitus (E10-E14)","Diabetes","New Jersey",1908,16.9,0.56,0.057,0.171,0.131,"0.005",0.076,1,"Northeast",0.247
"287",2017,"Diabetes mellitus (E10-E14)","Diabetes","New Mexico",673,26.5,0.362,0.048,0.336,0.141,"0.021",0.091,1,"Southwest",0.427
"288",2017,"Diabetes mellitus (E10-E14)","Diabetes","New York",4176,16.8,0.494,0.059,0.263,0.122,"<.01",0.057,1,"Northeast",0.32
"289",2017,"Diabetes mellitus (E10-E14)","Diabetes","North Carolina",2903,23.6,0.463,0.072,0.184,0.146,"0.027",0.107,1,"Southeast",0.291
"290",2017,"Diabetes mellitus (E10-E14)","Diabetes","North Dakota",194,21.8,0.58,0.091,0.107,0.131,"0.016",0.075,1,"Midwest",0.182
"291",2017,"Diabetes mellitus (E10-E14)","Diabetes","Ohio",3740,25.2,0.521,0.048,0.211,0.153,"0.009",0.058,1,"Midwest",0.269
"292",2017,"Diabetes mellitus (E10-E14)","Diabetes","Oklahoma",1398,30.6,0.453,0.059,0.18,0.147,"0.021",0.14,1,"Southwest",0.32
"293",2017,"Diabetes mellitus (E10-E14)","Diabetes","Oregon",1243,23.9,0.471,0.071,0.229,0.152,"0.01",0.068,1,"West",0.297
"294",2017,"Diabetes mellitus (E10-E14)","Diabetes","Pennsylvania",3704,21.1,0.522,0.059,0.197,0.16,"0.006",0.055,1,"Northeast",0.252
"295",2017,"Diabetes mellitus (E10-E14)","Diabetes","Rhode Island",275,18.8,0.512,0.06,0.236,0.139,"0.008",0.045,1,"Northeast",0.281
"296",2017,"Diabetes mellitus (E10-E14)","Diabetes","South Carolina",1535,24.5,0.453,0.061,0.19,0.161,"0.023",0.111,1,"Southeast",0.301
"297",2017,"Diabetes mellitus (E10-E14)","Diabetes","South Dakota",263,24.9,0.523,0.088,0.137,0.144,"0.016",0.092,1,"Midwest",0.229
"298",2017,"Diabetes mellitus (E10-E14)","Diabetes","Tennessee",1915,24,0.476,0.06,0.205,0.146,"0.019",0.094,1,"Southeast",0.299
"299",2017,"Diabetes mellitus (E10-E14)","Diabetes","Texas",5832,21.2,0.475,0.061,0.17,0.103,"0.017",0.174,1,"Southwest",0.344
"300",2017,"Diabetes mellitus (E10-E14)","Diabetes","Utah",596,22.9,0.601,0.09,0.112,0.096,"0.012",0.09,1,"West",0.202
"301",2017,"Diabetes mellitus (E10-E14)","Diabetes","Vermont",163,19.2,0.463,0.049,0.281,0.158,"0.007",0.042,1,"Northeast",0.323
"302",2017,"Diabetes mellitus (E10-E14)","Diabetes","Virginia",1967,20.1,0.537,0.069,0.119,0.139,"0.048",0.088,1,"Southeast",0.207
"303",2017,"Diabetes mellitus (E10-E14)","Diabetes","Washington",1812,21.6,0.518,0.061,0.208,0.133,"0.02",0.061,1,"West",0.269
"304",2017,"Diabetes mellitus (E10-E14)","Diabetes","West Virginia",864,34,0.429,0.037,0.28,0.184,"0.013",0.058,1,"Southeast",0.338
"305",2017,"Diabetes mellitus (E10-E14)","Diabetes","Wisconsin",1433,19.4,0.566,0.06,0.168,0.148,"0.007",0.051,1,"Midwest",0.219
"306",2017,"Diabetes mellitus (E10-E14)","Diabetes","Wyoming",121,18.1,0.521,0.066,0.126,0.142,"0.021",0.123,1,"West",0.249
"307",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","United States",647457,165,0.493,0.065,0.206,0.135,"0.014",0.088,1,"US",0.294
"308",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Alabama",13110,223.2,0.46,0.062,0.206,0.157,"0.02",0.095,1,"Southeast",0.301
"309",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Alaska",814,135,0.452,0.032,0.22,0.089,"0.068",0.139,1,"West",0.359
"310",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arizona",12398,141.9,0.449,0.058,0.223,0.153,"0.016",0.1,1,"Southwest",0.323
"311",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arkansas",8270,223.8,0.415,0.063,0.27,0.155,"0.017",0.08,1,"Southeast",0.35
"312",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","California",62797,142.9,0.471,0.074,0.264,0.108,"0.009",0.072,1,"West",0.336
"313",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Colorado",7060,122.7,0.508,0.075,0.197,0.122,"0.024",0.075,1,"West",0.272
"314",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Connecticut",7138,141.6,0.538,0.059,0.203,0.136,"0.007",0.056,1,"Northeast",0.259
"315",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Delaware",1990,158.4,0.531,0.052,0.179,0.167,"0.015",0.056,1,"Northeast",0.235
"316",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Florida",46440,145.8,0.397,0.097,0.186,0.172,"0.019",0.129,1,"Southeast",0.315
"317",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Georgia",18389,175.8,0.486,0.065,0.174,0.118,"0.023",0.134,1,"Southeast",0.308
"318",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Hawaii",2575,129.8,0.541,0.048,0.175,0.147,"0.05",0.038,1,"West",0.213
"319",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Idaho",3084,162.5,0.465,0.095,0.175,0.14,"0.018",0.107,1,"West",0.282
"320",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Illinois",25394,163.3,0.534,0.06,0.2,0.131,"0.006",0.069,1,"Midwest",0.269
"321",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Indiana",14445,183.2,0.529,0.054,0.181,0.142,"0.009",0.084,1,"Midwest",0.265
"322",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Iowa",7180,167.4,0.553,0.067,0.18,0.148,"0.008",0.044,1,"Midwest",0.224
"323",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kansas",5723,158,0.546,0.069,0.135,0.139,"0.025",0.085,1,"Midwest",0.22
"324",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kentucky",10343,195.9,0.464,0.045,0.271,0.151,"0.014",0.055,1,"Southeast",0.326
"325",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Louisiana",11260,214.4,0.435,0.058,0.283,0.127,"0.015",0.083,1,"Southeast",0.366
